GEO_ID,NAME,FIPS,Cty_Name,St_Name,FlashFloodCount
0500000US30093,"Silver Bow County, Montana",30093,Silver Bow County,Montana,0
0500000US30095,"Stillwater County, Montana",30095,Stillwater County,Montana,0
0500000US30097,"Sweet Grass County, Montana",30097,Sweet Grass County,Montana,0
0500000US30099,"Teton County, Montana",30099,Teton County,Montana,0
0500000US30101,"Toole County, Montana",30101,Toole County,Montana,0
0500000US30103,"Treasure County, Montana",30103,Treasure County,Montana,0
0500000US30105,"Valley County, Montana",30105,Valley County,Montana,0
0500000US30107,"Wheatland County, Montana",30107,Wheatland County,Montana,0
0500000US30109,"Wibaux County, Montana",30109,Wibaux County,Montana,0
0500000US30111,"Yellowstone County, Montana",30111,Yellowstone County,Montana,0
0500000US31001,"Adams County, Nebraska",31001,Adams County,Nebraska,0
0500000US31003,"Antelope County, Nebraska",31003,Antelope County,Nebraska,0
0500000US31005,"Arthur County, Nebraska",31005,Arthur County,Nebraska,0
0500000US31007,"Banner County, Nebraska",31007,Banner County,Nebraska,0
0500000US31009,"Blaine County, Nebraska",31009,Blaine County,Nebraska,0
0500000US31011,"Boone County, Nebraska",31011,Boone County,Nebraska,0
0500000US31013,"Box Butte County, Nebraska",31013,Box Butte County,Nebraska,0
0500000US31015,"Boyd County, Nebraska",31015,Boyd County,Nebraska,0
0500000US31017,"Brown County, Nebraska",31017,Brown County,Nebraska,0
0500000US31019,"Buffalo County, Nebraska",31019,Buffalo County,Nebraska,0
0500000US31021,"Burt County, Nebraska",31021,Burt County,Nebraska,0
0500000US31023,"Butler County, Nebraska",31023,Butler County,Nebraska,0
0500000US31025,"Cass County, Nebraska",31025,Cass County,Nebraska,0
0500000US31027,"Cedar County, Nebraska",31027,Cedar County,Nebraska,0
0500000US31029,"Chase County, Nebraska",31029,Chase County,Nebraska,0
0500000US31031,"Cherry County, Nebraska",31031,Cherry County,Nebraska,0
0500000US31033,"Cheyenne County, Nebraska",31033,Cheyenne County,Nebraska,0
0500000US31035,"Clay County, Nebraska",31035,Clay County,Nebraska,0
0500000US31037,"Colfax County, Nebraska",31037,Colfax County,Nebraska,0
0500000US31039,"Cuming County, Nebraska",31039,Cuming County,Nebraska,0
0500000US31041,"Custer County, Nebraska",31041,Custer County,Nebraska,0
0500000US31043,"Dakota County, Nebraska",31043,Dakota County,Nebraska,0
0500000US31045,"Dawes County, Nebraska",31045,Dawes County,Nebraska,0
0500000US31047,"Dawson County, Nebraska",31047,Dawson County,Nebraska,0
0500000US31049,"Deuel County, Nebraska",31049,Deuel County,Nebraska,0
0500000US31051,"Dixon County, Nebraska",31051,Dixon County,Nebraska,0
0500000US31053,"Dodge County, Nebraska",31053,Dodge County,Nebraska,0
0500000US31055,"Douglas County, Nebraska",31055,Douglas County,Nebraska,1
0500000US31057,"Dundy County, Nebraska",31057,Dundy County,Nebraska,0
0500000US31059,"Fillmore County, Nebraska",31059,Fillmore County,Nebraska,0
0500000US31061,"Franklin County, Nebraska",31061,Franklin County,Nebraska,0
0500000US31063,"Frontier County, Nebraska",31063,Frontier County,Nebraska,0
0500000US31065,"Furnas County, Nebraska",31065,Furnas County,Nebraska,0
0500000US31067,"Gage County, Nebraska",31067,Gage County,Nebraska,0
0500000US31069,"Garden County, Nebraska",31069,Garden County,Nebraska,0
0500000US31071,"Garfield County, Nebraska",31071,Garfield County,Nebraska,1
0500000US31073,"Gosper County, Nebraska",31073,Gosper County,Nebraska,0
0500000US31075,"Grant County, Nebraska",31075,Grant County,Nebraska,0
0500000US31077,"Greeley County, Nebraska",31077,Greeley County,Nebraska,0
0500000US31079,"Hall County, Nebraska",31079,Hall County,Nebraska,0
0500000US31081,"Hamilton County, Nebraska",31081,Hamilton County,Nebraska,0
0500000US31083,"Harlan County, Nebraska",31083,Harlan County,Nebraska,0
0500000US31085,"Hayes County, Nebraska",31085,Hayes County,Nebraska,0
0500000US31087,"Hitchcock County, Nebraska",31087,Hitchcock County,Nebraska,0
0500000US31089,"Holt County, Nebraska",31089,Holt County,Nebraska,0
0500000US31091,"Hooker County, Nebraska",31091,Hooker County,Nebraska,0
0500000US31093,"Howard County, Nebraska",31093,Howard County,Nebraska,0
0500000US31095,"Jefferson County, Nebraska",31095,Jefferson County,Nebraska,0
0500000US31097,"Johnson County, Nebraska",31097,Johnson County,Nebraska,0
0500000US31099,"Kearney County, Nebraska",31099,Kearney County,Nebraska,0
0500000US31101,"Keith County, Nebraska",31101,Keith County,Nebraska,0
0500000US31103,"Keya Paha County, Nebraska",31103,Keya Paha County,Nebraska,0
0500000US31105,"Kimball County, Nebraska",31105,Kimball County,Nebraska,0
0500000US31107,"Knox County, Nebraska",31107,Knox County,Nebraska,0
0500000US31109,"Lancaster County, Nebraska",31109,Lancaster County,Nebraska,0
0500000US31111,"Lincoln County, Nebraska",31111,Lincoln County,Nebraska,0
0500000US31113,"Logan County, Nebraska",31113,Logan County,Nebraska,0
0500000US31115,"Loup County, Nebraska",31115,Loup County,Nebraska,0
0500000US31117,"McPherson County, Nebraska",31117,McPherson County,Nebraska,0
0500000US31119,"Madison County, Nebraska",31119,Madison County,Nebraska,0
0500000US31121,"Merrick County, Nebraska",31121,Merrick County,Nebraska,0
0500000US31123,"Morrill County, Nebraska",31123,Morrill County,Nebraska,0
0500000US31125,"Nance County, Nebraska",31125,Nance County,Nebraska,0
0500000US31127,"Nemaha County, Nebraska",31127,Nemaha County,Nebraska,0
0500000US31129,"Nuckolls County, Nebraska",31129,Nuckolls County,Nebraska,0
0500000US31131,"Otoe County, Nebraska",31131,Otoe County,Nebraska,0
0500000US31133,"Pawnee County, Nebraska",31133,Pawnee County,Nebraska,0
0500000US31135,"Perkins County, Nebraska",31135,Perkins County,Nebraska,0
0500000US31137,"Phelps County, Nebraska",31137,Phelps County,Nebraska,0
0500000US31139,"Pierce County, Nebraska",31139,Pierce County,Nebraska,0
0500000US31141,"Platte County, Nebraska",31141,Platte County,Nebraska,0
0500000US31143,"Polk County, Nebraska",31143,Polk County,Nebraska,0
0500000US31145,"Red Willow County, Nebraska",31145,Red Willow County,Nebraska,0
0500000US31147,"Richardson County, Nebraska",31147,Richardson County,Nebraska,0
0500000US31149,"Rock County, Nebraska",31149,Rock County,Nebraska,0
0500000US31151,"Saline County, Nebraska",31151,Saline County,Nebraska,0
0500000US31153,"Sarpy County, Nebraska",31153,Sarpy County,Nebraska,0
0500000US31155,"Saunders County, Nebraska",31155,Saunders County,Nebraska,0
0500000US31157,"Scotts Bluff County, Nebraska",31157,Scotts Bluff County,Nebraska,0
0500000US31159,"Seward County, Nebraska",31159,Seward County,Nebraska,0
0500000US31161,"Sheridan County, Nebraska",31161,Sheridan County,Nebraska,0
0500000US31163,"Sherman County, Nebraska",31163,Sherman County,Nebraska,0
0500000US31165,"Sioux County, Nebraska",31165,Sioux County,Nebraska,0
0500000US31167,"Stanton County, Nebraska",31167,Stanton County,Nebraska,0
0500000US31169,"Thayer County, Nebraska",31169,Thayer County,Nebraska,0
0500000US31171,"Thomas County, Nebraska",31171,Thomas County,Nebraska,0
0500000US31173,"Thurston County, Nebraska",31173,Thurston County,Nebraska,0
0500000US31175,"Valley County, Nebraska",31175,Valley County,Nebraska,0
0500000US31177,"Washington County, Nebraska",31177,Washington County,Nebraska,0
0500000US31179,"Wayne County, Nebraska",31179,Wayne County,Nebraska,0
0500000US31181,"Webster County, Nebraska",31181,Webster County,Nebraska,0
0500000US31183,"Wheeler County, Nebraska",31183,Wheeler County,Nebraska,0
0500000US31185,"York County, Nebraska",31185,York County,Nebraska,0
0500000US32001,"Churchill County, Nevada",32001,Churchill County,Nevada,0
0500000US32003,"Clark County, Nevada",32003,Clark County,Nevada,3
0500000US32005,"Douglas County, Nevada",32005,Douglas County,Nevada,0
0500000US32007,"Elko County, Nevada",32007,Elko County,Nevada,0
0500000US32009,"Esmeralda County, Nevada",32009,Esmeralda County,Nevada,0
0500000US32011,"Eureka County, Nevada",32011,Eureka County,Nevada,0
0500000US32013,"Humboldt County, Nevada",32013,Humboldt County,Nevada,0
0500000US32015,"Lander County, Nevada",32015,Lander County,Nevada,0
0500000US32017,"Lincoln County, Nevada",32017,Lincoln County,Nevada,0
0500000US32019,"Lyon County, Nevada",32019,Lyon County,Nevada,0
0500000US32021,"Mineral County, Nevada",32021,Mineral County,Nevada,0
0500000US32023,"Nye County, Nevada",32023,Nye County,Nevada,0
0500000US32027,"Pershing County, Nevada",32027,Pershing County,Nevada,0
0500000US32029,"Storey County, Nevada",32029,Storey County,Nevada,0
0500000US32031,"Washoe County, Nevada",32031,Washoe County,Nevada,0
0500000US32033,"White Pine County, Nevada",32033,White Pine County,Nevada,0
0500000US32510,"Carson City, Nevada",32510,Carson City,Nevada,0
0500000US33001,"Belknap County, New Hampshire",33001,Belknap County,New Hampshire,0
0500000US33003,"Carroll County, New Hampshire",33003,Carroll County,New Hampshire,0
0500000US33005,"Cheshire County, New Hampshire",33005,Cheshire County,New Hampshire,0
0500000US33007,"Coos County, New Hampshire",33007,Coos County,New Hampshire,0
0500000US33009,"Grafton County, New Hampshire",33009,Grafton County,New Hampshire,0
0500000US33011,"Hillsborough County, New Hampshire",33011,Hillsborough County,New Hampshire,0
0500000US33013,"Merrimack County, New Hampshire",33013,Merrimack County,New Hampshire,0
0500000US33015,"Rockingham County, New Hampshire",33015,Rockingham County,New Hampshire,0
0500000US33017,"Strafford County, New Hampshire",33017,Strafford County,New Hampshire,0
0500000US33019,"Sullivan County, New Hampshire",33019,Sullivan County,New Hampshire,0
0500000US34001,"Atlantic County, New Jersey",34001,Atlantic County,New Jersey,0
0500000US34003,"Bergen County, New Jersey",34003,Bergen County,New Jersey,0
0500000US34005,"Burlington County, New Jersey",34005,Burlington County,New Jersey,0
0500000US34007,"Camden County, New Jersey",34007,Camden County,New Jersey,3
0500000US34009,"Cape May County, New Jersey",34009,Cape May County,New Jersey,0
0500000US34011,"Cumberland County, New Jersey",34011,Cumberland County,New Jersey,0
0500000US34013,"Essex County, New Jersey",34013,Essex County,New Jersey,0
0500000US34015,"Gloucester County, New Jersey",34015,Gloucester County,New Jersey,0
0500000US34017,"Hudson County, New Jersey",34017,Hudson County,New Jersey,0
0500000US34019,"Hunterdon County, New Jersey",34019,Hunterdon County,New Jersey,0
0500000US34021,"Mercer County, New Jersey",34021,Mercer County,New Jersey,0
0500000US34023,"Middlesex County, New Jersey",34023,Middlesex County,New Jersey,2
0500000US34025,"Monmouth County, New Jersey",34025,Monmouth County,New Jersey,0
0500000US34027,"Morris County, New Jersey",34027,Morris County,New Jersey,1
0500000US34029,"Ocean County, New Jersey",34029,Ocean County,New Jersey,0
0500000US34031,"Passaic County, New Jersey",34031,Passaic County,New Jersey,0
0500000US34033,"Salem County, New Jersey",34033,Salem County,New Jersey,0
0500000US34035,"Somerset County, New Jersey",34035,Somerset County,New Jersey,1
0500000US34037,"Sussex County, New Jersey",34037,Sussex County,New Jersey,0
0500000US34039,"Union County, New Jersey",34039,Union County,New Jersey,0
0500000US34041,"Warren County, New Jersey",34041,Warren County,New Jersey,0
0500000US35001,"Bernalillo County, New Mexico",35001,Bernalillo County,New Mexico,0
0500000US35003,"Catron County, New Mexico",35003,Catron County,New Mexico,0
0500000US35005,"Chaves County, New Mexico",35005,Chaves County,New Mexico,0
0500000US35006,"Cibola County, New Mexico",35006,Cibola County,New Mexico,0
0500000US35007,"Colfax County, New Mexico",35007,Colfax County,New Mexico,0
0500000US35009,"Curry County, New Mexico",35009,Curry County,New Mexico,1
0500000US35011,"De Baca County, New Mexico",35011,De Baca County,New Mexico,2
0500000US35013,"Doña Ana County, New Mexico",35013,Doña Ana County,New Mexico,0
0500000US35015,"Eddy County, New Mexico",35015,Eddy County,New Mexico,3
0500000US35017,"Grant County, New Mexico",35017,Grant County,New Mexico,0
0500000US35019,"Guadalupe County, New Mexico",35019,Guadalupe County,New Mexico,0
0500000US35021,"Harding County, New Mexico",35021,Harding County,New Mexico,0
0500000US35023,"Hidalgo County, New Mexico",35023,Hidalgo County,New Mexico,0
0500000US35025,"Lea County, New Mexico",35025,Lea County,New Mexico,1
0500000US35027,"Lincoln County, New Mexico",35027,Lincoln County,New Mexico,0
0500000US35028,"Los Alamos County, New Mexico",35028,Los Alamos County,New Mexico,0
0500000US35029,"Luna County, New Mexico",35029,Luna County,New Mexico,0
0500000US35031,"McKinley County, New Mexico",35031,McKinley County,New Mexico,0
0500000US35033,"Mora County, New Mexico",35033,Mora County,New Mexico,0
0500000US35035,"Otero County, New Mexico",35035,Otero County,New Mexico,0
0500000US35037,"Quay County, New Mexico",35037,Quay County,New Mexico,0
0500000US35039,"Rio Arriba County, New Mexico",35039,Rio Arriba County,New Mexico,0
0500000US35041,"Roosevelt County, New Mexico",35041,Roosevelt County,New Mexico,0
0500000US35043,"Sandoval County, New Mexico",35043,Sandoval County,New Mexico,0
0500000US35045,"San Juan County, New Mexico",35045,San Juan County,New Mexico,0
0500000US35047,"San Miguel County, New Mexico",35047,San Miguel County,New Mexico,1
0500000US35049,"Santa Fe County, New Mexico",35049,Santa Fe County,New Mexico,0
0500000US35051,"Sierra County, New Mexico",35051,Sierra County,New Mexico,0
0500000US35053,"Socorro County, New Mexico",35053,Socorro County,New Mexico,0
0500000US35055,"Taos County, New Mexico",35055,Taos County,New Mexico,0
0500000US35057,"Torrance County, New Mexico",35057,Torrance County,New Mexico,0
0500000US35059,"Union County, New Mexico",35059,Union County,New Mexico,0
0500000US35061,"Valencia County, New Mexico",35061,Valencia County,New Mexico,0
0500000US36001,"Albany County, New York",36001,Albany County,New York,0
0500000US36003,"Allegany County, New York",36003,Allegany County,New York,4
0500000US36005,"Bronx County, New York",36005,Bronx County,New York,0
0500000US36007,"Broome County, New York",36007,Broome County,New York,0
0500000US36009,"Cattaraugus County, New York",36009,Cattaraugus County,New York,0
0500000US36011,"Cayuga County, New York",36011,Cayuga County,New York,5
0500000US36013,"Chautauqua County, New York",36013,Chautauqua County,New York,1
0500000US36015,"Chemung County, New York",36015,Chemung County,New York,0
0500000US36017,"Chenango County, New York",36017,Chenango County,New York,0
0500000US36019,"Clinton County, New York",36019,Clinton County,New York,0
0500000US36021,"Columbia County, New York",36021,Columbia County,New York,0
0500000US36023,"Cortland County, New York",36023,Cortland County,New York,0
0500000US36025,"Delaware County, New York",36025,Delaware County,New York,1
0500000US36027,"Dutchess County, New York",36027,Dutchess County,New York,0
0500000US36029,"Erie County, New York",36029,Erie County,New York,0
0500000US36031,"Essex County, New York",36031,Essex County,New York,0
0500000US36033,"Franklin County, New York",36033,Franklin County,New York,0
0500000US36035,"Fulton County, New York",36035,Fulton County,New York,0
0500000US36037,"Genesee County, New York",36037,Genesee County,New York,0
0500000US36039,"Greene County, New York",36039,Greene County,New York,0
0500000US36041,"Hamilton County, New York",36041,Hamilton County,New York,0
0500000US36043,"Herkimer County, New York",36043,Herkimer County,New York,7
0500000US36045,"Jefferson County, New York",36045,Jefferson County,New York,0
0500000US36047,"Kings County, New York",36047,Kings County,New York,0
0500000US36049,"Lewis County, New York",36049,Lewis County,New York,0
0500000US36051,"Livingston County, New York",36051,Livingston County,New York,1
0500000US36053,"Madison County, New York",36053,Madison County,New York,1
0500000US36055,"Monroe County, New York",36055,Monroe County,New York,0
0500000US36057,"Montgomery County, New York",36057,Montgomery County,New York,0
0500000US36059,"Nassau County, New York",36059,Nassau County,New York,0
0500000US36061,"New York County, New York",36061,New York County,New York,0
0500000US36063,"Niagara County, New York",36063,Niagara County,New York,0
0500000US36065,"Oneida County, New York",36065,Oneida County,New York,0
0500000US36067,"Onondaga County, New York",36067,Onondaga County,New York,1
0500000US36069,"Ontario County, New York",36069,Ontario County,New York,0
0500000US36071,"Orange County, New York",36071,Orange County,New York,0
0500000US36073,"Orleans County, New York",36073,Orleans County,New York,0
0500000US36075,"Oswego County, New York",36075,Oswego County,New York,0
0500000US36077,"Otsego County, New York",36077,Otsego County,New York,0
0500000US36079,"Putnam County, New York",36079,Putnam County,New York,0
0500000US36081,"Queens County, New York",36081,Queens County,New York,0
0500000US36083,"Rensselaer County, New York",36083,Rensselaer County,New York,0
0500000US36085,"Richmond County, New York",36085,Richmond County,New York,0
0500000US36087,"Rockland County, New York",36087,Rockland County,New York,0
0500000US36089,"St. Lawrence County, New York",36089,St. Lawrence County,New York,0
0500000US36091,"Saratoga County, New York",36091,Saratoga County,New York,0
0500000US36093,"Schenectady County, New York",36093,Schenectady County,New York,0
0500000US36095,"Schoharie County, New York",36095,Schoharie County,New York,0
0500000US36097,"Schuyler County, New York",36097,Schuyler County,New York,0
0500000US36099,"Seneca County, New York",36099,Seneca County,New York,0
0500000US36101,"Steuben County, New York",36101,Steuben County,New York,9
0500000US36103,"Suffolk County, New York",36103,Suffolk County,New York,0
0500000US36105,"Sullivan County, New York",36105,Sullivan County,New York,0
0500000US36107,"Tioga County, New York",36107,Tioga County,New York,0
0500000US36109,"Tompkins County, New York",36109,Tompkins County,New York,0
0500000US36111,"Ulster County, New York",36111,Ulster County,New York,0
0500000US36113,"Warren County, New York",36113,Warren County,New York,0
0500000US36115,"Washington County, New York",36115,Washington County,New York,0
0500000US36117,"Wayne County, New York",36117,Wayne County,New York,0
0500000US36119,"Westchester County, New York",36119,Westchester County,New York,0
0500000US36121,"Wyoming County, New York",36121,Wyoming County,New York,0
0500000US36123,"Yates County, New York",36123,Yates County,New York,0
0500000US37001,"Alamance County, North Carolina",37001,Alamance County,North Carolina,2
0500000US37003,"Alexander County, North Carolina",37003,Alexander County,North Carolina,0
0500000US37005,"Alleghany County, North Carolina",37005,Alleghany County,North Carolina,0
0500000US37007,"Anson County, North Carolina",37007,Anson County,North Carolina,0
0500000US37009,"Ashe County, North Carolina",37009,Ashe County,North Carolina,0
0500000US37011,"Avery County, North Carolina",37011,Avery County,North Carolina,0
0500000US37013,"Beaufort County, North Carolina",37013,Beaufort County,North Carolina,0
0500000US37015,"Bertie County, North Carolina",37015,Bertie County,North Carolina,0
0500000US37017,"Bladen County, North Carolina",37017,Bladen County,North Carolina,0
0500000US37019,"Brunswick County, North Carolina",37019,Brunswick County,North Carolina,1
0500000US37021,"Buncombe County, North Carolina",37021,Buncombe County,North Carolina,0
0500000US37023,"Burke County, North Carolina",37023,Burke County,North Carolina,0
0500000US37025,"Cabarrus County, North Carolina",37025,Cabarrus County,North Carolina,0
0500000US37027,"Caldwell County, North Carolina",37027,Caldwell County,North Carolina,0
0500000US37029,"Camden County, North Carolina",37029,Camden County,North Carolina,0
0500000US37031,"Carteret County, North Carolina",37031,Carteret County,North Carolina,0
0500000US37033,"Caswell County, North Carolina",37033,Caswell County,North Carolina,0
0500000US37035,"Catawba County, North Carolina",37035,Catawba County,North Carolina,0
0500000US37037,"Chatham County, North Carolina",37037,Chatham County,North Carolina,0
0500000US37039,"Cherokee County, North Carolina",37039,Cherokee County,North Carolina,0
0500000US37041,"Chowan County, North Carolina",37041,Chowan County,North Carolina,0
0500000US37043,"Clay County, North Carolina",37043,Clay County,North Carolina,0
0500000US37045,"Cleveland County, North Carolina",37045,Cleveland County,North Carolina,0
0500000US37047,"Columbus County, North Carolina",37047,Columbus County,North Carolina,0
0500000US37049,"Craven County, North Carolina",37049,Craven County,North Carolina,0
0500000US37051,"Cumberland County, North Carolina",37051,Cumberland County,North Carolina,1
0500000US37053,"Currituck County, North Carolina",37053,Currituck County,North Carolina,0
0500000US37055,"Dare County, North Carolina",37055,Dare County,North Carolina,1
0500000US37057,"Davidson County, North Carolina",37057,Davidson County,North Carolina,0
0500000US37059,"Davie County, North Carolina",37059,Davie County,North Carolina,0
0500000US37061,"Duplin County, North Carolina",37061,Duplin County,North Carolina,0
0500000US37063,"Durham County, North Carolina",37063,Durham County,North Carolina,2
0500000US37065,"Edgecombe County, North Carolina",37065,Edgecombe County,North Carolina,0
0500000US37067,"Forsyth County, North Carolina",37067,Forsyth County,North Carolina,0
0500000US37069,"Franklin County, North Carolina",37069,Franklin County,North Carolina,0
0500000US37071,"Gaston County, North Carolina",37071,Gaston County,North Carolina,0
0500000US37073,"Gates County, North Carolina",37073,Gates County,North Carolina,0
0500000US37075,"Graham County, North Carolina",37075,Graham County,North Carolina,0
0500000US37077,"Granville County, North Carolina",37077,Granville County,North Carolina,1
0500000US37079,"Greene County, North Carolina",37079,Greene County,North Carolina,0
0500000US37081,"Guilford County, North Carolina",37081,Guilford County,North Carolina,1
0500000US37083,"Halifax County, North Carolina",37083,Halifax County,North Carolina,0
0500000US37085,"Harnett County, North Carolina",37085,Harnett County,North Carolina,0
0500000US37087,"Haywood County, North Carolina",37087,Haywood County,North Carolina,0
0500000US37089,"Henderson County, North Carolina",37089,Henderson County,North Carolina,0
0500000US37091,"Hertford County, North Carolina",37091,Hertford County,North Carolina,0
0500000US37093,"Hoke County, North Carolina",37093,Hoke County,North Carolina,0
0500000US37095,"Hyde County, North Carolina",37095,Hyde County,North Carolina,0
0500000US37097,"Iredell County, North Carolina",37097,Iredell County,North Carolina,0
0500000US37099,"Jackson County, North Carolina",37099,Jackson County,North Carolina,0
0500000US37101,"Johnston County, North Carolina",37101,Johnston County,North Carolina,0
0500000US37103,"Jones County, North Carolina",37103,Jones County,North Carolina,0
0500000US37105,"Lee County, North Carolina",37105,Lee County,North Carolina,0
0500000US37107,"Lenoir County, North Carolina",37107,Lenoir County,North Carolina,0
0500000US37109,"Lincoln County, North Carolina",37109,Lincoln County,North Carolina,0
0500000US37111,"McDowell County, North Carolina",37111,McDowell County,North Carolina,0
0500000US37113,"Macon County, North Carolina",37113,Macon County,North Carolina,0
0500000US37115,"Madison County, North Carolina",37115,Madison County,North Carolina,0
0500000US37117,"Martin County, North Carolina",37117,Martin County,North Carolina,0
0500000US37119,"Mecklenburg County, North Carolina",37119,Mecklenburg County,North Carolina,0
0500000US37121,"Mitchell County, North Carolina",37121,Mitchell County,North Carolina,0
0500000US37123,"Montgomery County, North Carolina",37123,Montgomery County,North Carolina,0
0500000US37125,"Moore County, North Carolina",37125,Moore County,North Carolina,0
0500000US37127,"Nash County, North Carolina",37127,Nash County,North Carolina,0
0500000US37129,"New Hanover County, North Carolina",37129,New Hanover County,North Carolina,0
0500000US37131,"Northampton County, North Carolina",37131,Northampton County,North Carolina,0
0500000US37133,"Onslow County, North Carolina",37133,Onslow County,North Carolina,6
0500000US37135,"Orange County, North Carolina",37135,Orange County,North Carolina,5
0500000US37137,"Pamlico County, North Carolina",37137,Pamlico County,North Carolina,0
0500000US37139,"Pasquotank County, North Carolina",37139,Pasquotank County,North Carolina,0
0500000US37141,"Pender County, North Carolina",37141,Pender County,North Carolina,0
0500000US37143,"Perquimans County, North Carolina",37143,Perquimans County,North Carolina,0
0500000US37145,"Person County, North Carolina",37145,Person County,North Carolina,0
0500000US37147,"Pitt County, North Carolina",37147,Pitt County,North Carolina,0
0500000US37149,"Polk County, North Carolina",37149,Polk County,North Carolina,0
0500000US37151,"Randolph County, North Carolina",37151,Randolph County,North Carolina,0
0500000US37153,"Richmond County, North Carolina",37153,Richmond County,North Carolina,0
0500000US37155,"Robeson County, North Carolina",37155,Robeson County,North Carolina,0
0500000US37157,"Rockingham County, North Carolina",37157,Rockingham County,North Carolina,0
0500000US37159,"Rowan County, North Carolina",37159,Rowan County,North Carolina,0
0500000US37161,"Rutherford County, North Carolina",37161,Rutherford County,North Carolina,0
0500000US37163,"Sampson County, North Carolina",37163,Sampson County,North Carolina,0
0500000US37165,"Scotland County, North Carolina",37165,Scotland County,North Carolina,0
0500000US37167,"Stanly County, North Carolina",37167,Stanly County,North Carolina,4
0500000US37169,"Stokes County, North Carolina",37169,Stokes County,North Carolina,0
0500000US37171,"Surry County, North Carolina",37171,Surry County,North Carolina,0
0500000US37173,"Swain County, North Carolina",37173,Swain County,North Carolina,0
0500000US37175,"Transylvania County, North Carolina",37175,Transylvania County,North Carolina,0
0500000US37177,"Tyrrell County, North Carolina",37177,Tyrrell County,North Carolina,0
0500000US37179,"Union County, North Carolina",37179,Union County,North Carolina,0
0500000US37181,"Vance County, North Carolina",37181,Vance County,North Carolina,5
0500000US37183,"Wake County, North Carolina",37183,Wake County,North Carolina,2
0500000US37185,"Warren County, North Carolina",37185,Warren County,North Carolina,0
0500000US37187,"Washington County, North Carolina",37187,Washington County,North Carolina,0
0500000US37189,"Watauga County, North Carolina",37189,Watauga County,North Carolina,0
0500000US37191,"Wayne County, North Carolina",37191,Wayne County,North Carolina,0
0500000US37193,"Wilkes County, North Carolina",37193,Wilkes County,North Carolina,0
0500000US37195,"Wilson County, North Carolina",37195,Wilson County,North Carolina,0
0500000US37197,"Yadkin County, North Carolina",37197,Yadkin County,North Carolina,0
0500000US37199,"Yancey County, North Carolina",37199,Yancey County,North Carolina,0
0500000US38001,"Adams County, North Dakota",38001,Adams County,North Dakota,0
0500000US38003,"Barnes County, North Dakota",38003,Barnes County,North Dakota,0
0500000US38005,"Benson County, North Dakota",38005,Benson County,North Dakota,0
0500000US38007,"Billings County, North Dakota",38007,Billings County,North Dakota,0
0500000US38009,"Bottineau County, North Dakota",38009,Bottineau County,North Dakota,0
0500000US38011,"Bowman County, North Dakota",38011,Bowman County,North Dakota,0
0500000US38013,"Burke County, North Dakota",38013,Burke County,North Dakota,0
0500000US38015,"Burleigh County, North Dakota",38015,Burleigh County,North Dakota,0
0500000US38017,"Cass County, North Dakota",38017,Cass County,North Dakota,0
0500000US38019,"Cavalier County, North Dakota",38019,Cavalier County,North Dakota,0
0500000US38021,"Dickey County, North Dakota",38021,Dickey County,North Dakota,0
0500000US38023,"Divide County, North Dakota",38023,Divide County,North Dakota,0
0500000US38025,"Dunn County, North Dakota",38025,Dunn County,North Dakota,0
0500000US38027,"Eddy County, North Dakota",38027,Eddy County,North Dakota,0
0500000US38029,"Emmons County, North Dakota",38029,Emmons County,North Dakota,0
0500000US38031,"Foster County, North Dakota",38031,Foster County,North Dakota,0
0500000US38033,"Golden Valley County, North Dakota",38033,Golden Valley County,North Dakota,0
0500000US38035,"Grand Forks County, North Dakota",38035,Grand Forks County,North Dakota,0
0500000US38037,"Grant County, North Dakota",38037,Grant County,North Dakota,0
0500000US38039,"Griggs County, North Dakota",38039,Griggs County,North Dakota,0
0500000US38041,"Hettinger County, North Dakota",38041,Hettinger County,North Dakota,0
0500000US38043,"Kidder County, North Dakota",38043,Kidder County,North Dakota,0
0500000US38045,"LaMoure County, North Dakota",38045,LaMoure County,North Dakota,0
0500000US38047,"Logan County, North Dakota",38047,Logan County,North Dakota,0
0500000US38049,"McHenry County, North Dakota",38049,McHenry County,North Dakota,0
0500000US38051,"McIntosh County, North Dakota",38051,McIntosh County,North Dakota,0
0500000US38053,"McKenzie County, North Dakota",38053,McKenzie County,North Dakota,0
0500000US38055,"McLean County, North Dakota",38055,McLean County,North Dakota,0
0500000US38057,"Mercer County, North Dakota",38057,Mercer County,North Dakota,0
0500000US38059,"Morton County, North Dakota",38059,Morton County,North Dakota,0
0500000US38061,"Mountrail County, North Dakota",38061,Mountrail County,North Dakota,0
0500000US38063,"Nelson County, North Dakota",38063,Nelson County,North Dakota,0
0500000US38065,"Oliver County, North Dakota",38065,Oliver County,North Dakota,0
0500000US38067,"Pembina County, North Dakota",38067,Pembina County,North Dakota,0
0500000US38069,"Pierce County, North Dakota",38069,Pierce County,North Dakota,0
0500000US38071,"Ramsey County, North Dakota",38071,Ramsey County,North Dakota,0
0500000US38073,"Ransom County, North Dakota",38073,Ransom County,North Dakota,0
0500000US38075,"Renville County, North Dakota",38075,Renville County,North Dakota,0
0500000US38077,"Richland County, North Dakota",38077,Richland County,North Dakota,0
0500000US38079,"Rolette County, North Dakota",38079,Rolette County,North Dakota,0
0500000US38081,"Sargent County, North Dakota",38081,Sargent County,North Dakota,0
